Id,SalePrice
1636,150097.98
1637,172441.7
1638,208419.25
1639,182467.03
1640,251410.83
1641,185820.58
1642,227815.86
1643,212716.6
1644,214618.88
1645,187208.06
1646,152289.56
1647,166501.36
1648,133935.4
1649,137934.9
1650,116103.91
1651,128157.49
1652,96475.67
1653,95077.6
1654,148899.55
1655,155044.12
1656,144728.52
1657,150191.92
1658,146175.02
1659,143514.77
1660,151281.75
1661,460212.12
1662,386971.9
1663,379223.12
1664,548067.56
1665,317876.25
1666,313115.88
1667,377592.28
1668,340379.78
1669,305322.38
1670,347168.3
1671,261137.6
1672,534274.25
1673,289932.47
1674,250123.92
1675,177974.28
1676,186403.33
1677,218422.3
1678,547165.2
1679,381495.0
1680,344334.16
1681,287279.44
1682,284070.16
1683,180280.58
1684,170016.25
1685,167583.89
1686,171431.61
1687,169382.55
1688,184959.92
1689,186896.9
1690,187745.89
1691,179295.67
1692,258387.39
1693,169251.06
1694,183336.66
1695,168674.31
1696,256733.52
1697,180152.77
1698,372383.4
1699,299799.1
1700,260927.75
1701,258211.58
1702,240396.94
1703,239408.44
1704,291476.75
1705,230061.03
1706,511336.56
1707,231441.0
1708,205329.61
1709,278479.88
1710,227748.52
1711,239525.56
1712,240178.75
1713,254867.38
1714,220670.94
1715,204888.62
1716,185514.5
1717,167757.56
1718,127239.14
1719,199780.1
1720,245169.88
1721,165251.81
1722,127876.12
1723,152192.53
1724,210482.67
1725,234687.84
1726,183985.16
1727,168102.84
1728,179740.39
1729,166601.2
1730,161573.92
1731,120943.67
1732,126311.625
1733,118747.33
1734,121787.32
1735,131142.02
1736,116780.734
1737,342567.44
1738,211354.22
1739,236891.73
1740,213235.78
1741,191727.78
1742,176301.97
1743,172638.66
1744,303335.3
1745,227560.19
1746,253201.58
1747,205906.33
1748,213234.86
1749,150066.12
1750,131683.83
1751,225175.77
1752,120480.43
1753,142528.08
1754,212722.84
1755,168432.02
1756,128436.07
1757,126209.31
1758,140072.9
1759,164076.28
1760,168777.73
1761,136991.98
1762,166859.39
1763,168953.95
1764,118268.1
1765,161160.33
1766,171257.81
1767,217316.48
1768,150676.3
1769,180611.98
1770,140770.67
1771,135615.72
1772,134300.06
1773,135480.62
1774,116087.64
1775,140390.62
1776,121377.875
1777,117476.66
1778,144976.17
1779,121800.2
1780,179023.5
1781,135459.2
1782,98380.52
1783,132880.77
1784,92877.55
1785,128248.84
1786,124586.82
1787,168251.94
1788,49028.2
1789,98957.23
1790,80953.14
1791,191307.64
1792,154310.22
1793,140623.33
1794,143823.56
1795,132736.22
1796,119536.07
1797,125306.17
1798,124607.72
1799,118996.1
1800,132315.28
1801,139956.81
1802,143793.61
1803,148585.72
1804,138423.62
1805,139460.69
1806,109024.45
1807,118960.766
1808,118737.75
1809,112188.0
1810,137488.38
1811,97146.89
1812,105421.445
1813,121248.75
1814,89276.17
1815,56539.31
1816,91381.52
1817,112356.9
1818,165819.81
1819,114491.58
1820,67710.55
1821,112666.61
1822,151685.53
1823,34374.434
1824,140490.47
1825,129692.22
1826,98453.86
1827,104628.0
1828,140240.3
1829,104340.1
1830,147504.69
1831,161670.7
1832,82843.19
1833,153644.11
1834,129731.97
1835,149277.94
1836,130235.72
1837,97243.1
1838,118924.69
1839,80431.23
1840,159615.67
1841,151589.14
1842,77817.07
1843,145576.33
1844,136734.33
1845,143442.31
1846,155385.17
1847,164550.9
1848,52275.316
1849,112778.65
1850,124572.83
1851,158383.27
1852,138079.4
1853,128421.6
1854,174611.17
1855,152918.62
1856,227075.05
1857,158585.28
1858,138523.89
1859,118153.99
1860,155226.83
1861,118153.99
1862,272689.1
1863,275055.12
1864,275055.12
1865,340557.16
1866,338451.25
1867,248722.97
1868,301552.5
1869,201078.8
1870,252220.78
1871,246183.42
1872,174576.1
1873,234357.86
1874,145648.05
1875,198499.4
1876,195021.23
1877,212039.56
1878,210578.61
1879,132789.7
1880,131421.23
1881,225889.44
1882,243473.5
1883,193218.8
1884,213093.75
1885,261495.42
1886,297312.16
1887,201223.77
1888,277700.8
1889,161270.94
1890,130696.87
1891,144217.72
1892,107134.95
1893,120661.97
1894,135678.39
1895,138984.02
1896,121722.24
1897,110162.86
1898,102373.96
1899,156217.88
1900,147170.03
1901,178734.81
1902,129491.3
1903,229177.81
1904,160666.72
1905,192759.89
1906,179037.6
1907,201164.67
1908,123854.83
1909,142535.94
1910,126944.47
1911,219873.73
1912,316836.3
1913,140467.78
1914,62220.074
1915,332992.38
1916,76173.06
1917,247814.73
1918,143809.58
1919,168773.45
1920,139731.88
1921,414421.22
1922,333062.97
1923,215321.28
1924,206887.5
1925,216292.33
1926,399821.94
1927,138548.19
1928,161982.19
1929,130277.45
1930,139156.23
1931,141963.03
1932,140796.02
1933,179719.17
1934,185733.97
1935,175446.5
1936,194430.42
1937,183492.53
1938,173424.16
1939,235288.44
1940,183054.88
1941,175100.44
1942,180243.28
1943,194446.5
1944,332007.0
1945,372074.44
1946,146935.44
1947,328957.38
1948,176153.73
1949,226948.61
1950,184265.11
1951,254510.94
1952,217064.52
1953,163153.33
1954,189053.4
1955,128310.68
1956,288178.25
1957,154457.3
1958,302491.62
1959,130072.11
1960,122069.34
1961,116684.29
1962,95614.195
1963,104066.555
1964,105147.06
1965,148765.16
1966,153198.92
1967,301628.47
1968,477476.44
1969,376213.1
1970,486047.75
1971,429428.7
1972,395112.56
1973,247692.34
1974,317176.88
1975,535549.25
1976,271342.34
1977,330455.56
1978,360930.8
1979,330648.12
1980,193783.9
1981,346643.66
1982,233796.19
1983,214457.14
1984,166435.83
1985,207771.12
1986,202379.25
1987,178507.17
1988,176606.88
1989,190724.14
1990,217618.69
1991,239596.97
1992,207789.4
1993,169039.0
1994,245273.52
1995,183309.39
1996,237644.27
1997,304909.78
1998,338358.7
1999,263248.34
2000,308039.22
2001,261516.58
2002,227137.73
2003,238188.28
2004,249545.88
2005,234122.1
2006,226795.3
2007,238782.25
2008,226320.5
2009,185052.86
2010,187535.31
2011,131438.47
2012,172933.78
2013,185522.58
2014,187978.58
2015,193305.53
2016,193206.05
2017,191348.42
2018,123714.32
2019,138924.05
2020,112831.63
2021,112349.016
2022,185914.47
2023,140481.89
2024,230556.52
2025,385374.34
2026,176579.25
2027,151604.84
2028,151756.42
2029,176955.73
2030,279372.94
2031,283426.78
2032,289867.0
2033,277863.56
2034,163654.31
2035,207696.1
2036,195129.52
2037,203194.84
2038,306413.53
2039,223788.56
2040,396858.28
2041,262782.34
2042,199736.67
2043,178893.27
2044,176971.9
2045,206620.69
2046,137083.97
2047,142397.47
2048,136423.14
2049,141117.66
2050,179398.89
2051,105512.445
2052,130408.39
2053,150504.53
2054,82847.26
2055,158623.38
2056,133600.7
2057,121543.26
2058,244408.95
2059,128196.65
2060,179840.66
2061,186835.14
2062,136689.05
2063,118421.4
2064,141480.23
2065,110568.31
2066,166344.02
2067,110477.89
2068,121014.64
2069,92512.16
2070,114893.18
2071,88233.984
2072,123801.125
2073,139664.11
2074,185566.16
2075,147925.22
2076,114157.484
2077,150117.62
2078,132172.89
2079,126506.96
2080,120094.31
2081,125030.95
2082,119901.52
2083,139308.45
2084,118117.61
2085,127270.93
2086,128782.234
2087,117276.28
2088,95096.984
2089,73809.016
2090,129466.31
2091,121694.65
2092,124453.85
2093,118437.055
2094,133406.64
2095,147187.81
2096,77670.61
2097,92402.56
2098,142435.06
2099,58131.105
2100,91042.0
2101,116695.13
2102,125547.484
2103,98943.266
2104,122184.914
2105,118733.49
2106,62932.76
2107,222926.52
2108,119335.24
2109,117158.83
2110,129111.12
2111,157288.5
2112,141358.95
2113,118139.35
2114,101050.914
2115,162925.22
2116,111854.5
2117,159819.06
2118,108830.36
2119,104777.39
2120,108709.22
2121,88175.234
2122,109624.93
2123,77841.01
2124,172864.17
2125,117894.85
2126,155314.4
2127,148790.33
2128,120196.72
2129,102734.81
2130,148093.62
2131,155164.92
2132,116630.23
2133,121041.61
2134,121088.72
2135,102145.234
2136,64998.3
2137,118342.02
2138,130069.625
2139,159761.11
2140,140510.02
2141,147857.42
2142,131682.73
2143,146600.56
2144,108082.33
2145,137959.03
2146,162252.25
2147,124703.09
2148,122669.914
2149,141289.34
2150,225694.69
2151,133336.61
2152,180816.3
2153,163536.17
2154,106089.65
2155,129924.09
2156,252435.22
2157,229813.16
2158,235268.4
2159,223110.98
2160,170347.7
2161,242059.33
2162,436713.25
2163,346358.7
2164,247087.66
2165,191230.9
2166,146930.3
2167,212021.86
2168,213421.3
2169,193230.44
2170,218404.69
2171,144515.2
2172,136581.31
2173,162156.38
2174,231687.56
2175,308978.22
2176,303383.97
2177,240554.36
2178,208177.72
2179,140127.5
2180,203598.11
2181,189649.52
2182,231764.95
2183,195106.3
2184,134408.31
2185,117512.266
2186,140914.98
2187,154032.92
2188,159011.6
2189,267559.78
2190,81574.77
2191,82744.27
2192,103963.04
2193,102840.875
2194,98765.72
2195,116088.16
2196,99178.945
2197,118585.51
2198,167059.97
2199,174271.28
2200,152127.8
2201,144213.47
2202,214549.05
2203,154882.4
2204,186717.95
2205,100131.32
2206,137957.11
2207,220157.56
2208,257955.69
2209,195063.88
2210,130601.59
2211,117476.08
2212,112964.17
2213,105219.836
2214,126870.17
2215,104639.734
2216,144498.52
2217,89454.91
2218,64891.848
2219,63553.027
2220,60035.605
2221,340864.53
2222,248479.92
2223,261756.11
2224,213373.77
2225,126266.234
2226,176109.69
2227,198741.08
2228,277289.25
2229,238988.83
2230,156164.52
2231,215137.92
2232,177421.44
2233,169768.36
2234,264403.78
2235,209240.34
2236,288087.4
2237,348612.03
2238,204268.94
2239,113860.85
2240,156462.94
2241,171437.9
2242,126315.19
2243,126166.96
2244,101149.73
2245,101223.04
2246,146168.75
2247,105390.13
2248,121699.984
2249,128308.32
2250,132455.97
2251,135447.86
2252,177077.97
2253,152949.67
2254,181527.06
2255,195833.0
2256,185943.92
2257,193400.48
2258,169656.62
2259,174540.25
2260,178004.19
2261,183215.77
2262,210191.6
2263,337153.7
2264,431860.75
2265,201200.94
2266,303974.12
2267,440360.06
2268,368658.34
2269,146635.84
2270,187721.89
2271,229249.69
2272,197187.81
2273,158839.75
2274,172713.52
2275,173121.39
2276,175411.42
2277,192317.12
2278,148606.2
2279,135100.05
2280,127897.88
2281,163983.89
2282,180278.44
2283,102382.34
2284,114575.66
2285,155160.39
2286,125482.086
2287,345902.7
2288,272359.16
2289,389926.62
2290,437470.1
2291,310238.4
2292,406649.72
2293,557170.4
2294,385460.9
2295,486365.25
2296,284004.97
2297,305286.9
2298,304625.6
2299,396540.84
2300,334293.3
2301,256069.61
2302,236323.1
2303,236341.53
2304,243944.14
2305,188532.02
2306,180976.47
2307,174915.89
2308,220134.31
2309,294468.34
2310,212873.34
2311,195341.42
2312,180860.97
2313,170078.6
2314,175803.23
2315,177451.84
2316,179353.55
2317,184706.67
2318,176671.83
2319,175232.05
2320,191115.03
2321,242360.19
2322,173186.66
2323,181256.6
2324,169551.39
2325,210389.3
2326,165767.67
2327,217415.36
2328,223701.03
2329,188772.66
2330,175278.9
2331,377113.06
2332,459262.62
2333,317994.53
2334,264209.2
2335,257351.66
2336,353458.78
2337,214973.25
2338,290749.4
2339,226882.84
2340,385842.28
2341,211341.36
2342,227689.39
2343,222279.78
2344,221295.83
2345,237220.44
2346,216204.02
2347,204511.2
2348,220513.73
2349,170033.4
2350,257962.23
2351,249638.9
2352,240248.39
2353,216098.55
2354,128279.63
2355,147126.67
2356,150417.81
2357,190534.39
2358,204310.23
2359,118763.93
2360,118077.06
2361,140850.1
2362,264352.38
2363,130075.91
2364,152788.84
2365,225296.1
2366,187303.77
2367,212703.6
2368,220405.33
2369,215273.22
2370,172128.45
2371,173546.61
2372,193435.53
2373,279351.75
2374,316199.7
2375,264622.4
2376,300993.62
2377,402032.94
2378,138403.2
2379,183125.03
2380,141961.95
2381,158794.36
2382,193738.52
2383,201759.6
2384,251632.84
2385,159353.19
2386,133767.9
2387,135390.34
2388,95967.49
2389,121616.164
2390,139902.08
2391,139247.39
2392,120288.65
2393,171082.61
2394,140665.0
2395,202569.39
2396,139595.16
2397,210429.23
2398,125420.72
2399,54810.363
2400,53179.19
2401,120067.8
2402,143176.05
2403,132437.25
2404,143532.88
2405,162609.48
2406,142305.19
2407,127453.96
2408,140171.73
2409,129465.63
2410,181328.7
2411,121287.695
2412,162389.92
2413,135657.11
2414,141147.02
2415,127074.61
2416,131892.8
2417,139744.42
2418,133421.64
2419,123866.63
2420,129742.1
2421,150457.47
2422,118985.98
2423,121280.28
2424,163664.39
2425,188650.72
2426,129799.86
2427,133637.11
2428,174886.17
2429,125032.695
2430,129362.38
2431,113573.07
2432,143152.98
2433,151335.92
2434,139391.78
2435,145922.1
2436,104118.56
2437,112197.46
2438,127475.71
2439,106168.336
2440,126216.45
2441,96705.7
2442,99123.07
2443,111931.336
2444,124790.1
2445,80487.18
2446,119642.98
2447,192264.92
2448,145587.52
2449,101641.86
2450,147286.39
2451,123104.32
2452,224063.92
2453,100483.5
2454,137526.67
2455,114789.52
2456,144870.25
2457,121181.57
2458,113246.75
2459,108438.31
2460,144611.17
2461,115570.7
2462,140922.16
2463,120875.414
2464,178178.89
2465,133375.73
2466,106181.58
2467,156980.64
2468,68985.9
2469,65727.88
2470,191752.12
2471,219397.19
2472,162463.72
2473,125132.19
2474,78072.76
2475,215874.75
2476,110137.59
2477,126874.914
2478,162797.19
2479,112719.27
2480,146760.77
2481,113825.43
2482,127425.18
2483,118259.14
2484,119451.375
2485,129929.42
2486,159884.31
2487,182776.56
2488,161647.0
2489,151653.89
2490,156968.7
2491,102915.86
2492,179255.1
2493,148731.92
2494,157448.4
2495,82992.72
2496,216305.94
2497,152433.16
2498,111210.62
2499,103529.54
2500,129575.055
2501,138547.86
2502,151495.19
2503,89308.42
2504,188471.34
2505,228246.39
2506,253577.9
2507,299608.72
2508,253577.9
2509,214964.19
2510,228112.05
2511,178652.5
2512,205468.22
2513,210115.56
2514,248510.77
2515,149053.0
2516,174056.73
2517,141316.67
2518,154149.0
2519,223098.72
2520,206800.66
2521,187351.5
2522,224022.86
2523,122755.1
2524,133836.58
2525,145562.83
2526,131578.42
2527,114358.27
2528,128747.32
2529,133976.28
2530,121567.94
2531,247723.66
2532,223051.58
2533,193499.47
2534,227974.08
2535,326541.84
2536,222634.86
2537,234374.84
2538,178818.28
2539,186584.31
2540,170075.25
2541,174631.86
2542,164714.5
2543,133586.42
2544,125924.164
2545,127904.99
2546,132581.36
2547,140545.19
2548,161427.06
2549,164969.78
2550,709955.2
2551,141167.67
2552,131460.36
2553,80139.38
2554,109277.914
2555,120303.78
2556,104415.586
2557,111467.516
2558,160704.72
2559,131728.7
2560,136017.67
2561,151635.97
2562,137694.12
2563,152639.1
2564,181171.3
2565,133131.58
2566,173462.83
2567,109405.02
2568,201045.45
2569,211111.28
2570,129706.31
2571,178699.28
2572,180393.86
2573,208595.78
2574,279697.25
2575,130390.15
2576,124207.625
2577,167950.69
2578,89157.1
2579,73348.48
2580,124025.09
2581,105658.97
2582,108576.46
2583,283717.56
2584,165754.75
2585,181699.17
2586,207641.88
2587,207619.67
2588,162847.19
2589,151258.88
2590,228387.95
2591,212121.12
2592,214377.17
2593,242081.62
2594,177994.02
2595,212141.33
2596,305859.47
2597,181219.12
2598,272322.6
2599,300929.78
2600,155138.16
2601,145463.17
2602,84462.45
2603,90908.74
2604,83689.55
2605,72800.24
2606,141033.14
2607,181510.28
2608,197700.61
2609,175125.42
2610,117317.78
2611,133071.94
2612,153338.77
2613,127027.414
2614,130438.11
2615,150640.23
2616,146122.69
2617,174377.64
2618,194389.8
2619,191188.98
2620,185124.0
2621,181440.9
2622,187824.45
2623,251415.98
2624,264895.25
2625,307981.2
2626,160500.36
2627,180738.2
2628,420688.25
2629,539550.3
2630,354635.22
2631,394946.78
2632,420275.56
2633,325761.66
2634,409764.3
2635,153786.11
2636,174525.72
2637,176437.2
2638,260273.08
2639,196521.67
2640,147935.14
2641,110774.74
2642,194339.48
2643,108587.25
2644,122192.945
2645,101311.625
2646,95723.055
2647,102145.78
2648,139779.25
2649,151722.78
2650,149371.97
2651,139475.34
2652,426014.03
2653,252775.23
2654,251238.75
2655,369389.7
2656,298850.97
2657,371583.62
2658,281286.3
2659,306297.44
2660,333736.94
2661,349047.22
2662,350409.94
2663,273932.7
2664,283953.9
2665,318105.94
2666,290201.22
2667,165296.17
2668,176298.86
2669,179531.14
2670,289102.47
2671,185928.88
2672,185555.38
2673,205203.23
2674,200821.38
2675,167714.42
2676,186519.53
2677,197097.66
2678,242993.47
2679,284420.75
2680,267442.38
2681,501028.47
2682,305693.3
2683,556844.56
2684,308323.47
2685,331278.25
2686,261178.69
2687,333858.1
2688,228710.1
2689,213671.52
2690,443343.78
2691,184675.6
2692,126377.83
2693,204365.78
2694,123375.81
2695,186800.92
2696,184545.56
2697,195183.38
2698,190334.44
2699,181026.14
2700,158825.56
2701,155047.23
2702,106483.99
2703,134763.95
2704,138978.11
2705,121330.164
2706,118498.62
2707,118831.47
2708,135561.47
2709,117749.47
2710,130421.29
2711,261059.02
2712,397589.3
2713,169775.3
2714,150990.47
2715,170697.56
2716,156238.55
2717,185174.94
2718,230570.22
2719,150358.89
2720,178675.73
2721,134266.38
2722,148034.25
2723,145214.67
2724,129667.69
2725,133997.34
2726,153155.36
2727,177298.44
2728,171100.66
2729,149777.81
2730,146840.06
2731,125717.09
2732,123116.7
2733,160776.78
2734,146356.69
2735,137501.2
2736,133805.86
2737,125359.016
2738,132675.94
2739,159950.6
2740,135903.64
2741,157997.3
2742,152492.5
2743,143366.47
2744,152418.19
2745,140655.58
2746,140917.25
2747,151248.45
2748,128324.664
2749,130180.71
2750,143619.47
2751,139737.27
2752,191208.03
2753,160313.39
2754,208771.22
2755,130324.84
2756,100749.71
2757,69060.74
2758,87898.7
2759,153532.11
2760,119288.9
2761,141275.11
2762,143050.05
2763,189899.11
2764,153621.69
2765,269415.62
2766,145390.55
2767,90465.51
2768,139159.66
2769,133191.83
2770,148785.48
2771,115418.22
2772,118782.19
2773,139790.6
2774,139959.72
2775,120345.93
2776,141910.55
2777,142748.64
2778,121564.09
2779,124289.16
2780,104518.0
2781,92594.39
2782,93253.555
2783,100208.95
2784,123151.35
2785,130755.266
2786,75293.92
2787,123259.09
2788,74208.24
2789,200093.75
2790,78908.39
2791,113775.375
2792,61495.816
2793,193263.0
2794,98469.62
2795,117450.1
2796,101166.53
2797,185326.53
2798,120085.17
2799,111512.43
2800,57075.035
2801,108078.24
2802,140075.03
2803,158595.4
2804,144784.31
2805,98992.75
2806,79457.33
2807,154160.9
2808,150360.08
2809,133410.12
2810,135866.25
2811,157093.2
2812,153976.81
2813,151171.67
2814,147275.6
2815,103203.72
2816,221283.84
2817,157005.73
2818,128310.336
2819,154683.97
2820,128115.75
2821,102486.68
2822,195279.27
2823,277446.78
2824,174964.5
2825,160891.66
2826,132387.42
2827,143710.45
2828,230787.36
2829,190628.22
2830,235694.88
2831,179864.4
2832,234560.22
2833,297573.84
2834,211732.6
2835,210314.42
2836,194907.05
2837,163474.25
2838,154859.6
2839,178139.86
2840,206778.44
2841,197785.23
2842,218345.08
2843,146639.66
2844,152516.92
2845,122511.71
2846,206339.02
2847,206780.95
2848,224590.38
2849,206921.45
2850,260857.34
2851,239371.38
2852,223914.47
2853,229151.55
2854,140410.6
2855,203102.3
2856,196026.23
2857,191889.47
2858,210376.69
2859,130243.71
2860,117602.38
2861,131312.39
2862,195068.64
2863,125320.43
2864,262275.4
2865,149793.52
2866,137953.75
2867,97587.75
2868,93394.945
2869,106166.66
2870,124600.18
2871,86872.484
2872,53147.043
2873,92911.195
2874,140299.36
2875,123471.47
2876,165346.23
2877,136903.06
2878,175603.47
2879,143798.56
2880,101079.71
2881,158289.05
2882,174846.77
2883,198923.11
2884,195573.69
2885,200526.62
2886,212775.92
2887,98452.09
2888,132401.61
2889,47523.81
2890,78842.2
2891,135412.88
2892,46678.73
2893,90760.93
2894,47073.184
2895,330732.9
2896,285967.16
2897,204725.62
2898,145543.1
2899,225804.28
2900,168707.72
2901,207461.97
2902,184088.38
2903,341141.03
2904,366421.53
2905,96978.68
2906,210702.67
2907,111523.2
2908,135356.28
2909,146152.16
2910,78251.375
2911,83913.9
2912,146155.02
2913,82317.56
2914,73366.82
2915,76706.82
2916,82317.56
2917,174388.62
2918,120120.27
2919,214467.23
